;P234_01_N_Scr_1.CEL;P234_02_N_Inh_3.CEL;P234_03_6F4_Scr_1.CEL;P234_04_6F4_Scr_3.CEL;P234_05_6F4_Inh_2.CEL;P234_06_6F4_Inh_3.CEL
MG-1-neg-10340982_st;3,19242531959207;2,96060912285094;4,16261700736182;2,10862381312586;3,60859888740576;3,64433081738239
MG-1-neg-10340984_st;2,40287002621461;2,74686293723141;2,63690621309454;3,11352468768506;3,87887339912755;2,81475019867523
MG-1-neg-10340985_st;2,4930031990151;2,39606268842363;2,79643204065319;3,8907372891561;3,13949320819677;3,91234471493672
MG-1-neg-10340986_st;3,3582377758061;3,02878270119576;3,52360950638093;2,72699536328599;2,56820163011927;1,82797627162553
MG-1-neg-10340987_st;1,75731048096524;2,05783360124384;1,94116851897236;1,89805745843038;1,98992424182325;1,96867130125363
MG-1-neg-10340989_st;5,11914169948315;5,91188680036137;5,76188988944872;4,89960022158273;5,03902184783945;4,11120355149591
MG-1-neg-10340992_st;4,89992085422309;5,61704752945541;6,10083299390344;6,58277805040758;5,94142263529723;7,3935738311461
MG-1-neg-10340994_st;2,11019019211309;2,25541313144793;2,26069462220643;2,12938151079713;3,17413569234154;2,06014611565614
MG-1-neg-10340996_st;4,50215110105813;4,90730211879363;5,21278806339619;5,63621667183513;4,25377771872568;6,13003300357467
MG-1-neg-10340997_st;3,36645284487186;3,08209903286146;4,09127995187214;3,75765642777852;3,35014484469679;3,22587297214905
MG-1-neg-10340998_st;4,42599783675559;5,01745846733739;4,90274258243189;6,81396246271837;5,85818257511969;5,70363002413622
MG-1-neg-10340999_st;2,34724672144209;2,24079682672282;3,04842026362741;3,61379654816601;4,22069733865071;4,91680200137028
MG-1-neg-10341000_st;4,56042925334846;4,57235206630835;5,16090854677668;5,25408428634805;4,40815741949708;6,03415679576807
MG-1-neg-10341001_st;2,29834696488299;2,07188485307881;1,77851719649342;1,60302759646832;2,0604429204947;2,00965411377842
MG-1-neg-10341002_st;4,40875105055811;4,818248525041;4,94291348856956;6,36768961666257;4,31987379669428;5,80282842103889
MG-1-neg-10341003_st;3,26002549982819;3,22174078539324;4,88052908008102;3,02315572374239;5,19996325120972;2,14194178834037
MG-1-neg-10341004_st;1,93121464378063;1,85106668382123;3,37517658554975;4,00181619833535;2,19057206078636;3,23172701440454
MG-1-neg-10341005_st;2,0960708173702;2,52416114032896;2,75349073163054;2,84079831474262;3,12048513655603;2,81526520348518
MG-1-neg-10341006_st;2,97444338276371;2,42870428651184;3,6711963471636;6,10928530991365;3,37517658554975;2,97444338276371
MG-1-neg-10341007_st;2,10355360194746;1,84342530492028;2,12967901455241;1,9206311100212;1,83541742726812;1,73689733406687
MG-1-neg-10341008_st;3,58210309011387;3,6899151332518;3,84009981274777;4,46996286430728;4,07872681817785;2,06825478657022
MG-1-neg-10341009_st;2,71211160583823;2,40496906053307;2,47346622496642;2,05859274196993;3,20177975323206;4,59501385871426
MG-1-neg-10341011_st;3,42463114827166;4,17941094938327;5,39203569430913;7,72980190566178;5,752232244468;7,67379366778615
MG-1-neg-10341012_st;4,27577827703578;4,20864714042609;5,54382784636992;5,7085904178442;4,92582023059063;5,71920979773555
MG-1-neg-10341013_st;2,49150937664275;2,84938690826284;2,56748301778154;1,96747008918154;1,28108828989255;2,19468480310076
MG-1-neg-10341014_st;3,00613262207569;2,56222087364912;3,36176757676458;4,68228388089537;3,26985181828818;4,37796710055831
MG-1-neg-10341015_st;2,88971870245024;1,88185829652575;1,84552350268254;1,97326726228804;2,90730603851571;2,20540844133878
MG-1-neg-10341017_st;2,91420021547198;3,15117443018842;2,64706101003526;3,05615921602942;3,07791656985672;2,50811560497595
MG-1-neg-10341018_st;1,66986932111201;1,95477147180275;2,2104022381671;1,52042648745697;1,60169780884057;2,26941007425285
MG-1-neg-10341019_st;3,21172307192464;2,82609136230614;2,27873278061988;3,49597950871849;4,63495354923932;3,18351157065978
MG-1-neg-10341020_st;2,8990454647725;2,64573932192456;2,65183642227383;3,60036979274839;3,87462990073964;1,85565070089913
MG-1-neg-10341021_st;4,75204471991095;4,90322093938026;5,25838400792941;5,41246938721627;4,8762688646109;5,02451659075287
MG-1-neg-10341023_st;4,35844412676224;3,25651623918228;5,04461991530653;2,62605656505159;4,53226973011135;5,05903815195996
MG-1-neg-10341024_st;6,23458844080419;5,54786867016311;6,29897736858078;6,01374479748108;5,70372992549389;5,61224547864961
MG-1-neg-10341025_st;2,9848127501743;3,49503169394193;3,49321116351017;3,30428865433999;2,60582279459817;3,80746742327948
MG-1-neg-10341026_st;6,85218566523344;7,11061803012178;7,68900453452196;8,17486197668409;7,31856848027057;8,01709193775419
MG-1-neg-10341027_st;3,55475353022314;3,34126631156139;2,84869366817585;3,33281721234002;3,86478102253921;4,8492274878269
MG-1-neg-10341028_st;4,49522985910947;4,11065794465965;4,06345765413013;3,18592761342449;3,48174384483889;4,34111111224092
MG-1-neg-10341030_st;2,77764744422079;2,51292775984673;2,56013638992741;4,00181619833535;1,35412187620277;2,00007415711499
MG-1-neg-10341032_st;6,32258432330364;6,77077377607418;6,65312735943643;7,05024479828246;6,81424787289324;6,75537362563382
MG-1-neg-10341033_st;1,68535487992934;1,30699244367179;1,47541428995852;2,38200276791761;1,81791628199766;1,65587838613608
MG-1-neg-10341034_st;2,40539041465798;2,81388975016421;2,57071115728768;3,6871951596025;3,24854994352202;4,12595606303781
MG-1-neg-10341035_st;1,67912112966234;1,78656027817934;1,44895171082466;2,05602067968149;2,04258982540032;2,03358380479951
MG-1-neg-10341036_st;3,87716188023538;4,06357092593514;3,91114215653137;4,52821826183662;4,48945151781882;4,91619873121208
MG-1-neg-10341037_st;1,35412187620277;1,93121464378063;1,89881521188293;4,22834820418327;1,35412187620277;2,46596729468307
MG-1-neg-10341038_st;2,41591249689974;2,417161719428;1,83812638158895;2,23874939321585;1,79268685766226;2,84994568594708
MG-1-neg-10341039_st;6,80494906671793;6,69630659803181;6,65250734109201;6,74089436681555;7,01614364515795;5,89819999767164
MG-1-neg-10341041_st;3,46469312168882;2,28965193608251;2,37549730506782;1,79260369058302;3,92526016002398;1,82797627162553
MG-1-neg-10341042_st;3,981621669309;3,35742874154241;4,33542910312731;4,35763650699658;4,43030565463369;5,64211150676923
MG-1-neg-10341043_st;5,43770493612142;6,31957694311581;6,80567591870965;7,54548115502553;6,92524462144547;8,5033079068024
MG-1-neg-10341044_st;1,72063113905349;1,43759562870657;1,88588353421303;3,54016064705738;2,8809390460789;2,70736615194413
MG-1-neg-10341045_st;4,03450296179074;3,74198240033487;4,00347354297381;4,16105370955288;3,47777474120461;4,37073116645841
MG-1-neg-10341046_st;1,78423181481123;1,78745545805174;1,89515194666941;2,25393821057979;1,73689733406687;2,85430517566425
MG-1-neg-10341047_st;2,65094751176211;3,91163832913464;4,04828424396881;4,54448891520264;5,19935289326717;3,24803265210045
MG-1-neg-10341049_st;2,56082126289152;2,22108285709415;3,74378073653493;4,95769850905704;3,23628141094498;2,54726658687143
MG-1-neg-10341050_st;3,84586566579357;4,7821705312026;5,02606329236876;2,175400258751;5,33456891240978;4,67422411895965
MG-1-neg-10341052_st;2,35470660903205;2,81189424450336;3,20254499006948;2,96813427303012;3,89984211693117;2,46256947907368
MG-1-neg-10341053_st;1,51121655109055;1,52099749994798;1,52433662778312;2,49885258482007;1,47588934557046;2,01376670356216
MG-1-neg-10341054_st;3,70485750402221;3,97563581701971;3,85206624792661;3,21008324888265;5,91265863994784;4,44387571880853
MG-1-neg-10341056_st;4,80091363922623;5,34332853942808;5,0341328792111;4,73040971820398;3,86153912457151;4,94052290963583
MG-1-neg-10341058_st;2,66219613670353;3,19012556230134;2,40585728341272;2,15304786621426;2,31438215889375;3,68365059763274
MG-1-neg-10341060_st;3,94650259617385;3,10306680790996;4,4144416718429;2,88602745185009;2,3929653415998;4,48568978118824
MG-1-neg-10341063_st;3,16230959948339;2,91653029863456;2,94851914437097;5,08413913284776;3,20763096639643;4,10220563409613
MG-1-neg-10341065_st;2,79652999576456;1,79013854993331;2,44806728748719;2,05542207767901;2,24838771358642;1,85350018430058
MG-1-neg-10341066_st;11,457385160225;11,5802562154462;12,0945220449845;11,2725173963715;12,2019093292864;11,1236606587961
MG-1-neg-10341067_st;1,94731961253535;4,44810007271954;3,6711963471636;2,24330568711805;4,91092657823499;3,73841181559261
MG-1-neg-10341068_st;5,28641692476886;5,65908741196629;5,44208385523784;5,45380912885443;6,48636279118048;5,79707435116665
MG-1-neg-10341069_st;2,38085667484261;3,00107854157487;3,98061996132896;3,80176239486651;3,65076978234053;2,03061098455786
MG-1-neg-10341071_st;2,81783468743025;2,87299333700603;3,15195856323117;3,22642487026415;2,5965464337737;1,92693215974281
MG-1-neg-10341072_st;4,32933207575725;4,35728752135128;5,55887180234498;5,49637141708097;5,75054825861639;4,5936340350657
MG-1-neg-10341073_st;3,48051659740149;3,55692331970169;4,28659640556459;4,10656177914276;4,07212271239508;3,57625845095852
MG-1-neg-10341074_st;4,37355104238197;5,29464027876151;6,48454374933932;7,29365676713374;6,10415122908661;6,78462911276916
MG-1-neg-10341076_st;1,69112842668015;2,98896923536183;2,32012326123706;2,1707389843096;3,49523995412878;2,50345745494504
MG-1-neg-10341077_st;2,39716677728646;2,67673031209047;2,97571674039296;2,47826683793177;2,91767663073868;2,25689349057865
MG-1-neg-10341079_st;2,36313839582097;1,90225567923881;2,47373199902301;2,638298700721;2,09977730079463;2,55674383701928
MG-1-neg-10341080_st;4,93055445402873;5,13443979973337;6,20341825900351;6,55529049905736;6,16102505749021;6,43491941270116
MG-1-neg-10341082_st;2,07434274910375;1,83947065340845;2,77103490360579;3,36903023543229;2,66201118119216;4,41362989389797
MG-1-neg-10341084_st;2,39196725989841;2,40593375479794;1,51508857562777;2,30303093059726;3,36926172618741;3,15634073772478
MG-1-neg-10341085_st;1,78180870264959;2,35837029262739;1,75092158510983;2,91095863134802;2,20837369494194;2,44310558326013
MG-1-neg-10341086_st;4,41242514907908;4,73802265570947;4,95143090427661;5,98916513083312;6,29036311522323;5,5258249837038
MG-1-neg-10341087_st;7,25274017940715;7,38151148607423;8,31072871203647;8,44686241808639;8,7026825309045;8,73071421199246
MG-1-neg-10341088_st;1,98302521395146;2,52684027697876;2,00453514554765;2,02398442888649;3,2883161305816;3,47969660939984
MG-1-neg-10341089_st;4,04151129677597;3,66705448653866;4,77593126987186;3,15612215408163;3,18740703616392;4,16392275358867
MG-1-neg-10341090_st;4,91451087880717;5,07630935289509;5,85497629628009;4,41941590266603;5,58722275639261;2,97764761800633
MG-1-neg-10341091_st;2,91835726812166;2,38459313091371;3,25503292454565;3,44687551636446;3,55180763692257;3,82520884992864
MG-1-neg-10341092_st;2,42201467190574;2,70685830637929;3,01366042390623;2,9323207887406;3,5173672627419;3,49071661072455
MG-1-neg-10341093_st;6,23059332458489;6,47357897887596;6,68915379328308;6,66369363565222;6,66690280749818;6,29550147440226
MG-1-neg-10341094_st;2,10566129222567;1,88335408939671;2,19018498155017;1,96759043986358;2,08212546893961;1,55345782401826
MG-1-neg-10341096_st;12,807122815128;12,6762662306958;13,3490137211392;13,1085656966849;13,338312461614;13,095239989311
MG-1-neg-10341098_st;2,11697787778976;2,06084903468099;2,00612539841916;3,67697397867657;2,9716192153837;3,80529932716917
MG-1-neg-10341099_st;2,80895287093246;2,66323414817991;2,82245847074501;2,95333650390066;3,56843680863417;2,83746382791813
MG-1-neg-10341101_st;2,95639520930394;2,25029456979533;2,27711018247078;2,62124376366698;2,41493337512969;2,16317464194998
MG-1-neg-10341102_st;4,7725401180796;5,14453314272009;4,63264953773761;5,64039459476145;4,13320705644806;4,55023780036229
MG-1-neg-10341103_st;3,13941644250766;3,14813037727415;4,26009485665225;5,02125486972571;5,3409734077366;4,63525857692263
MG-1-neg-10341104_st;5,45164856652344;5,42142932621151;5,23187824023914;5,08130524548805;5,18670944985915;4,56845509867321
MG-1-neg-10341105_st;1,70456852394221;1,41183640004742;1,43763643200819;3,53344711740243;2,08618582400321;1,31550850769641
MG-1-neg-10341106_st;3,56792437256414;2,66050635485161;2,18061129738033;4,62146259259068;4,30316673650661;3,58275137689582
MG-1-neg-10341108_st;4,73574504090612;4,04610501888028;2,91102522923853;3,55963216039013;3,93095863617181;2,85085402705122
MG-1-neg-10341109_st;2,58303096930816;2,70025911792154;2,26491320208559;3,6551081953201;2,78320056729385;1,65734122036722
MG-1-neg-10341111_st;2,08726016544934;1,72523856483437;2,51943403179968;1,74278246890152;2,2909592528222;1,91019356022172
MG-1-neg-10341113_st;4,29101148404684;4,69571263590151;5,67142500860718;5,63907036108795;5,99237365658705;5,654411612573
MG-1-neg-10341114_st;4,32048279704672;4,05908048583646;4,30254692836884;5,09811993549404;3,76190939019478;5,42322322432792
MG-1-neg-10341116_st;3,81177727931918;3,11351458719354;2,34438417603924;3,62883568734858;3,41258452167333;2,39501524682079
MG-1-neg-10341117_st;4,2232273656175;3,91034945323464;4,17677906015313;6,04377291161109;5,56865780795483;5,19893774867939
MG-1-neg-10341118_st;2,4875797060887;3,13260337243031;2,98229780203987;4,11508220125931;3,49332059614384;4,67270811223945
MG-1-neg-10341119_st;4,56133915217225;4,29700899849171;4,47574422970697;5,25003877632922;3,8206784073219;4,46543710375612
MG-1-neg-10341120_st;3,19695681898241;2,70058739597084;3,94699823628087;4,26595292855342;4,49295002941686;3,84500983916418
MG-1-neg-10341121_st;4,93942862087715;5,66706085970336;5,68650643588562;5,81670760461015;5,79120933296649;6,76521233044977
MG-1-neg-10341122_st;5,03998270732306;5,18284804160255;6,53637779039123;8,18175226640113;6,99356695376077;7,59463880627932
MG-1-neg-10341123_st;2,01064671017208;2,43151717385643;2,85571044779422;2,65157925085789;2,62028674277396;2,69892267933281
MG-1-neg-10341125_st;1,87828503862728;1,74373045031322;1,99381419199939;2,70137058674743;1,8929977470713;2,24224015157928
MG-1-neg-10341128_st;6,31266634552298;5,95983877085489;7,27255478347484;6,37925692735234;7,24950006090292;5,73455386290879
MG-1-neg-10341129_st;2,34875979371569;2,25272066774249;3,05136615225937;4,6624673345215;2,44351093824018;3,7989679282669
MG-1-neg-10341130_st;1,82283389087156;1,64090973450385;2,28273949264701;2,67335993765973;3,06002431373531;3,16642420869573
MG-1-neg-10341131_st;6,44726907181909;6,45770794326167;6,95285100620262;5,63134229613423;5,06963153867926;5,56439212548281
MG-1-neg-10341133_st;4,82765547573271;3,76293121348966;5,68064887995117;5,93529873599691;5,65543277993848;5,85815786209017
MG-1-neg-10341134_st;3,24677036587115;2,21829607297782;2,81239660736862;3,48689447909328;3,85660073876087;2,57031547231795
MG-1-neg-10341136_st;5,44405033633994;5,82112657151104;5,1560625161942;3,81263298704401;6,15590743850265;5,50888510806259
MG-1-neg-10341137_st;2,38888548821455;1,96024354975001;2,76121287848712;1,8772517334892;2,22026874593071;1,95403249354523
MG-1-neg-10341138_st;1,74349478746121;2,00154974842972;3,57672754565168;2,91202851666806;4,8171852329974;2,28966110338047
MG-1-neg-10341139_st;2,50817256924278;3,38582848444247;2,95172267296297;3,91172336921201;3,37314936301293;3,21033302657877
MG-1-neg-10341140_st;5,90093562469468;6,28316070905101;8,22687653350494;8,70353657194801;8,56824420461807;8,59769853586187
MG-1-neg-10341142_st;2,6022604348744;3,71454443290923;3,57842891542435;4,38637405579582;4,30887674057945;4,34218099114138
MG-1-neg-10341143_st;3,09458119458572;2,75416055218885;2,21624069499507;2,61665694216099;2,62354022747105;3,2255146244777
MG-1-neg-10341144_st;2,20555346876755;1,92523421248915;1,96637289213785;2,68762537133237;2,61145776676179;2,03634733731732
MG-1-neg-10341146_st;2,09114408834623;2,31582222207686;2,39710677816262;2,55654540726298;2,48358725402231;3,16101447340756
MG-1-neg-10341148_st;3,44218905118481;3,37921301314355;3,16488631876706;4,47163413435359;4,4143875256896;3,43399784392403
MG-1-neg-10341149_st;1,49489741246178;1,48666856876706;1,87089168467455;2,13481707385852;1,82954395018735;1,90175397990732
MG-1-neg-10341150_st;4,72168656544727;4,47441473329758;5,31372073600257;5,53458168582938;4,42652004130131;6,02324119268158
MG-1-neg-10341151_st;3,32331451107281;3,18679692591586;3,11240085589738;3,82630209925492;4,96097410762979;2,96320392234829
MG-1-neg-10341152_st;3,00784652663048;3,48485634096343;2,76424202250584;1,67709801665888;3,91005234809919;3,70277777524093
MG-1-neg-10341153_st;2,97567744186273;2,76871485001832;3,04118471643911;2,00032101813273;2,54826966130781;1,57772847356462
MG-1-neg-10341154_st;3,92629008840971;4,17399892638015;4,09073229295465;5,45381845475308;4,68322110409016;4,73795390303602
MG-1-neg-10341156_st;5,22715380347182;5,4126903950752;5,86333149600823;5,66117851830986;6,40106852853476;5,12177405065952
MG-1-neg-10341157_st;4,55446693619688;5,43983885486256;4,99862089842263;5,633473852896;3,70769850896542;5,76847158681273
MG-1-neg-10341158_st;3,3654286747167;4,08234236428312;4,92151332683125;4,6827418476578;2,62081970378037;4,36850382497906
MG-1-neg-10341159_st;5,27771652600972;5,31393366597805;5,7315143684769;6,29783314718687;6,16808949201758;6,3531129875801
MG-1-neg-10341160_st;4,07445742054663;3,8063800895326;4,68106108096421;5,98388134302396;5,06314924692474;4,30487457111881
MG-1-neg-10341161_st;3,6572900677402;4,44700702961031;4,39389232811708;3,19157069055629;6,68974730523296;5,14810902332456
MG-1-neg-10341162_st;3,53994830603994;3,88198508197799;4,39386304551923;5,91731377143954;5,36954275800759;4,77241220594908
MG-1-neg-10341165_st;2,92115750853534;2,53380924406142;3,52972371542105;2,38914651920951;4,5124444203819;3,69646910019142
MG-1-neg-10341166_st;6,13003300357467;6,13003300357467;6,69631470958735;4,22834820418327;4,14988955225768;6,63231277475521
MG-1-neg-10341167_st;2,78568000054197;3,49767675132215;4,37899944861895;5,71745211092069;3,8964284763105;4,01595057428768
MG-1-neg-10341168_st;4,36512720219401;4,55497660046377;4,37001048050338;3,50079145126066;4,06848250608899;4,3344164375524
